id,name,tags,tags_json,category_id,brand_id
0d036619-1989-4657-8507-a2541eefa37f,DIY Handmade Paper Kit,DIY Kit,"[{""name"": ""DIY Kit"", ""slug"": ""DIY-Kit"", ""color"": ""Red"", ""description"": ""DIY Kit""}]",34c55cd6-f03f-4c89-9e8c-1cefa05e5650,00ecd5f3-55e3-4574-8175-3a4c18a1dc1a
bff5842a-0bcf-4695-8bbc-b2bd5fc8f7ec,PB& J Cookie ,Homegrown Brand|Yummy,"[{""name"": ""Homegrown Brand"", ""slug"": ""family-business"", ""color"": ""blue"", ""description"": ""Homegrown Brand""}, {""name"": ""Yummy"", ""slug"": ""yummy"", ""color"": ""#e71f1f"", ""description"": ""Yummy""}]",36b291ec-3666-4da1-9f51-82fa2df373a5,6d396f59-822c-4526-97c6-4ba9041cf065
1a089d22-5571-424c-9423-b588536d7fb3,Hivado Gift box,High Performing Hair Care|Premium Ingredients |Skincare,"[{""name"": ""High Performing Hair Care"", ""slug"": ""hair-care"", ""color"": ""yellow"", ""description"": ""High Performing Hair Care""}, {""name"": ""Premium Ingredients "", ""slug"": ""Premium-ingredients"", ""color"": ""Grey"", ""description"": ""Premium ingredients""}, {""name"": ""Skincare"", ""slug"": ""skincare"", ""color"": ""Yellow"", ""description"": ""Skincare""}]",20640a30-9228-4b69-91db-024c45920487,488db869-2abe-4687-8ab2-6373b73a20c3
0f0b62e1-cc76-47a0-a03d-b19b4c7181b4,"Zero Sugar Ginger Ale: Natural Ginger, Zero Guilt!",Alcohol Free|Shark Tank India|No Sugar,"[{""name"": ""Alcohol Free"", ""slug"": ""Alcohol-Free"", ""color"": ""Red"", ""description"": ""Alcohol Free""}, {""name"": ""Shark Tank India"", ""slug"": ""shark-tank-india"", ""color"": ""blue"", ""description"": ""Shark Tank India""}, {""name"": ""No Sugar"", ""slug"": ""Sugarfree"", ""color"": ""Yellow"", ""description"": ""Sugarfree""}]",36b291ec-3666-4da1-9f51-82fa2df373a5,4f8dcca2-e320-45ee-a4ad-547277fac783
91160bd4-d6c4-4864-8f0e-1207404b15fe,Ashwagandha Mint Herbal Tea - Focus,Ayurveda|Vegan,"[{""name"": ""Ayurveda"", ""slug"": ""ayurveda"", ""color"": ""yellow"", ""description"": ""Ayurveda Products created from natural ingredients""}, {""name"": ""Vegan"", ""slug"": ""Vegan"", ""color"": ""Green"", ""description"": ""Vegan""}]",36b291ec-3666-4da1-9f51-82fa2df373a5,281ffcd6-0abd-462a-9690-2ade9fd94021
e9350ebb-c3af-4d6d-82f6-beaea1b0a86f,The Brunch - CRED Only Fridays X Sober & Co,Alcohol Free|Shark Tank India|No Sugar,"[{""name"": ""Alcohol Free"", ""slug"": ""Alcohol-Free"", ""color"": ""Red"", ""description"": ""Alcohol Free""}, {""name"": ""Shark Tank India"", ""slug"": ""shark-tank-india"", ""color"": ""blue"", ""description"": ""Shark Tank India""}, {""name"": ""No Sugar"", ""slug"": ""Sugarfree"", ""color"": ""Yellow"", ""description"": ""Sugarfree""}]",36b291ec-3666-4da1-9f51-82fa2df373a5,4f8dcca2-e320-45ee-a4ad-547277fac783
6314a2c4-47d7-4ea1-b2e9-9415029510a8,EAR STUD - (MAGNETIC NON-PIERCED),Jewellery|Aesthetic,"[{""name"": ""Jewellery"", ""slug"": ""jewellery"", ""color"": ""Purple"", ""description"": ""Jewellery""}, {""name"": ""Aesthetic"", ""slug"": ""aesthetic"", ""color"": ""Red"", ""description"": ""Aesthetic""}]",eb232420-804d-4165-9cbe-8266ababcbee,add0588c-9141-496a-90c0-b2e3053342b2
b0998141-c85d-442c-8162-6adb9968decd,Italian Full Grain Black Leather Belt,Leather,"[{""name"": ""Leather"", ""slug"": ""Leather"", ""color"": ""Brown"", ""description"": ""Leather""}]",20640a30-9228-4b69-91db-024c45920487,ace06170-4b61-43f9-a135-1a259f0d6cc7
2395c851-fb6d-4ed8-89f1-66876b2ba3f6,CAN'T STOP WONT STOP SIGN,Aesthetic|Homegrown Brand,"[{""name"": ""Aesthetic"", ""slug"": ""aesthetic"", ""color"": ""Red"", ""description"": ""Aesthetic""}, {""name"": ""Homegrown Brand"", ""slug"": ""family-business"", ""color"": ""blue"", ""description"": ""Homegrown Brand""}]",0181774c-41c6-439d-8d53-75c3848e2a54,bb1424d3-239e-4162-b888-09b20c641417
0ff94fc0-e2df-4e2f-b052-4c8399e17f6a,Dotted Mirror,Made in India|Hand Made,"[{""name"": ""Made in India"", ""slug"": ""Made-in-India"", ""color"": ""Blue"", ""description"": ""Made in India""}, {""name"": ""Hand Made"", ""slug"": ""hand-made"", ""color"": ""blue"", ""description"": ""Hand Curated Products""}]",0181774c-41c6-439d-8d53-75c3848e2a54,f48d0a26-7c78-44e0-9dcf-5d945ca10f17
016316d6-fd68-4e0d-b13f-9df7bb994e28,Conscious Cards,Mind Games,"[{""name"": ""Mind Games"", ""slug"": ""mind-games"", ""color"": ""Yellow"", ""description"": ""Mind Games""}]",a7d02d6f-c19e-4490-a4e9-702fcdfbe9cd,10ffd1a1-9e52-4090-8371-400b172395e8
2be1e0c2-d5d6-4503-95dc-525c7c4a07f9,Cute Pokémon Bird Rug,Aesthetic|Pet Friendly|Rugs,"[{""name"": ""Aesthetic"", ""slug"": ""aesthetic"", ""color"": ""Red"", ""description"": ""Aesthetic""}, {""name"": ""Pet Friendly"", ""slug"": ""pet-friendly"", ""color"": ""Brown"", ""description"": ""Pet Friendly""}, {""name"": ""Rugs"", ""slug"": ""rugs"", ""color"": ""Black"", ""description"": ""Rugs""}]",0181774c-41c6-439d-8d53-75c3848e2a54,36879077-cf92-4b05-b351-5aa2b810ca02
e94acd40-2b5b-4dd7-bb87-7dc312b94ac8,Elm Black Vegan Leather Backpack,Vegan Leather,"[{""name"": ""Vegan Leather"", ""slug"": ""vegan-leather"", ""color"": ""blue"", ""description"": ""Vegan Leather""}]",2744b95e-36ee-4abb-b896-225a7d22d728,915a7c0b-6db5-415a-bf8a-c32f573e9be3
6b6455d7-5bc1-4e19-88b8-7db10488d485,OUD PLAYER: EAU DE PARFUM,Premium Ingredients |Women Owned,"[{""name"": ""Premium Ingredients "", ""slug"": ""Premium-ingredients"", ""color"": ""Grey"", ""description"": ""Premium ingredients""}, {""name"": ""Women Owned"", ""slug"": ""women-owned"", ""color"": ""pink"", ""description"": ""Brands owned by Women""}]",20640a30-9228-4b69-91db-024c45920487,f8ba2be8-e6ec-4144-9360-5ccc5c7f85d4
96c593ba-5c85-42d5-807f-ceab6ae3af6e,BMW M-Speed Rug,Aesthetic|Pet Friendly|Rugs,"[{""name"": ""Aesthetic"", ""slug"": ""aesthetic"", ""color"": ""Red"", ""description"": ""Aesthetic""}, {""name"": ""Pet Friendly"", ""slug"": ""pet-friendly"", ""color"": ""Brown"", ""description"": ""Pet Friendly""}, {""name"": ""Rugs"", ""slug"": ""rugs"", ""color"": ""Black"", ""description"": ""Rugs""}]",0181774c-41c6-439d-8d53-75c3848e2a54,36879077-cf92-4b05-b351-5aa2b810ca02
e38c7eb2-4d5f-490b-8906-3875cbb8d69f,GodComplex Multivitamins Supplement - 60 Servings,Indian Supplement Brand|Muscle Building,"[{""name"": ""Indian Supplement Brand"", ""slug"": ""Indian-Supplement-Brand"", ""color"": ""Yellow"", ""description"": ""Indian Supplement Brand""}, {""name"": ""Muscle Building"", ""slug"": ""muscle-building"", ""color"": ""Black"", ""description"": ""Muscle Building""}]",8045bd2c-d72c-42c8-9152-6cc6a8c62075,850c85fb-8528-43f4-a069-e5018435d91d
d0f8adf8-c7b1-4136-88b5-d38fcbb62b86,XXXL Body & Face Wipes - 30 Wipes (10 x 3),Smash Your Goals,"[{""name"": ""Smash Your Goals"", ""slug"": ""smash-your-goals"", ""color"": ""Grey"", ""description"": ""Smash Your Goals""}]",ba4ed8a0-5dac-4390-bc61-9446e374ab3b,cf74e236-aa08-4c8f-beec-873932760bc4
5d6620bd-5e10-4594-b238-bfe05eda20e9,"Zero Sugar Ginger Ale: Natural Ginger, Zero Guilt!",Alcohol Free|Shark Tank India|No Sugar,"[{""name"": ""Alcohol Free"", ""slug"": ""Alcohol-Free"", ""color"": ""Red"", ""description"": ""Alcohol Free""}, {""name"": ""Shark Tank India"", ""slug"": ""shark-tank-india"", ""color"": ""blue"", ""description"": ""Shark Tank India""}, {""name"": ""No Sugar"", ""slug"": ""Sugarfree"", ""color"": ""Yellow"", ""description"": ""Sugarfree""}]",36b291ec-3666-4da1-9f51-82fa2df373a5,4f8dcca2-e320-45ee-a4ad-547277fac783
865da404-5e58-4f70-9634-de5d44b317e1,Fenna Sling Pack,Unisex,"[{""name"": ""Unisex"", ""slug"": ""unisex"", ""color"": ""black"", ""description"": ""Unisex""}]",2744b95e-36ee-4abb-b896-225a7d22d728,48ccd874-b1cd-4805-b0cc-d6fa863b1212
059839ff-b07a-49e3-ad50-6957959ac082,Diet Coke Can Hand Tuffed Rug,Aesthetic|Pet Friendly|Rugs|Child Friendly,"[{""name"": ""Aesthetic"", ""slug"": ""aesthetic"", ""color"": ""Red"", ""description"": ""Aesthetic""}, {""name"": ""Pet Friendly"", ""slug"": ""pet-friendly"", ""color"": ""Brown"", ""description"": ""Pet Friendly""}, {""name"": ""Rugs"", ""slug"": ""rugs"", ""color"": ""Black"", ""description"": ""Rugs""}, {""name"": ""Child Friendly"", ""slug"": ""child-friendly"", ""color"": ""Brown"", ""description"": ""Child Friendly""}]",0181774c-41c6-439d-8d53-75c3848e2a54,36879077-cf92-4b05-b351-5aa2b810ca02
1a60e9de-0a84-4bd6-b0da-760a873a2819,Spongebob Fire Rug,Made in India|Rugs,"[{""name"": ""Made in India"", ""slug"": ""Made-in-India"", ""color"": ""Blue"", ""description"": ""Made in India""}, {""name"": ""Rugs"", ""slug"": ""rugs"", ""color"": ""Black"", ""description"": ""Rugs""}]",0181774c-41c6-439d-8d53-75c3848e2a54,e363102f-0ede-4118-bdee-cd8c761232c9
1a60e9de-0a84-4bd6-b0da-760a873a2819,Spongebob Fire Rug,Made in India|Rugs,"[{""name"": ""Made in India"", ""slug"": ""Made-in-India"", ""color"": ""Blue"", ""description"": ""Made in India""}, {""name"": ""Rugs"", ""slug"": ""rugs"", ""color"": ""Black"", ""description"": ""Rugs""}]",0181774c-41c6-439d-8d53-75c3848e2a54,e363102f-0ede-4118-bdee-cd8c761232c9
ee394ac8-b41c-4bcc-8f68-81080e59ad02,Salacia - Black & Madder Red,Vegan Leather,"[{""name"": ""Vegan Leather"", ""slug"": ""vegan-leather"", ""color"": ""blue"", ""description"": ""Vegan Leather""}]",2744b95e-36ee-4abb-b896-225a7d22d728,915a7c0b-6db5-415a-bf8a-c32f573e9be3
f328b771-bc4d-46c4-8c3c-46d6e49e5a75,Noa Sleeve Bag,Made in India|Unisex|Hand Made,"[{""name"": ""Made in India"", ""slug"": ""Made-in-India"", ""color"": ""Blue"", ""description"": ""Made in India""}, {""name"": ""Unisex"", ""slug"": ""unisex"", ""color"": ""black"", ""description"": ""Unisex""}, {""name"": ""Hand Made"", ""slug"": ""hand-made"", ""color"": ""blue"", ""description"": ""Hand Curated Products""}]",2744b95e-36ee-4abb-b896-225a7d22d728,48ccd874-b1cd-4805-b0cc-d6fa863b1212
b1562bc5-5464-4aa2-a5a0-27460ea27fd9,PICKLEBALL RACKET SLING - Grey,Pickleball|Recycled Materials,"[{""name"": ""Pickleball"", ""slug"": ""pickleball"", ""color"": ""blue"", ""description"": ""pickleball""}, {""name"": ""Recycled Materials"", ""slug"": ""recycled-materials"", ""color"": ""blue"", ""description"": ""Recycled Materials""}]",ba4ed8a0-5dac-4390-bc61-9446e374ab3b,bbba5e22-61f6-4581-bf09-5c131c65600e
b80dcf04-a5fb-4f26-95ba-3068fd8e10bf,HOBO40 Functional Travel Backpack (40L),Made in India|Warranty,"[{""name"": ""Made in India"", ""slug"": ""Made-in-India"", ""color"": ""Blue"", ""description"": ""Made in India""}, {""name"": ""Warranty"", ""slug"": ""warranty"", ""color"": ""Blue"", ""description"": ""Warranty""}]",2744b95e-36ee-4abb-b896-225a7d22d728,52b7dc62-fb6e-4ee6-aa42-9ad51caa319d
363111a0-34c3-45f1-8d19-b9532bcde007,Table Lamp Niza (Made to Order),3-D Printed,"[{""name"": ""3-D Printed"", ""slug"": ""3-D-Printed"", ""color"": ""White"", ""description"": ""3-D Printed\n""}]",0181774c-41c6-439d-8d53-75c3848e2a54,d3a3ce86-b6cd-4cd6-ae26-7d2f443fc0fe
964d82c9-1b63-421c-929d-3d7570d96779,Hivado Thick and Full Shampoo,High Performing Hair Care|Premium Ingredients ,"[{""name"": ""High Performing Hair Care"", ""slug"": ""hair-care"", ""color"": ""yellow"", ""description"": ""High Performing Hair Care""}, {""name"": ""Premium Ingredients "", ""slug"": ""Premium-ingredients"", ""color"": ""Grey"", ""description"": ""Premium ingredients""}]",20640a30-9228-4b69-91db-024c45920487,488db869-2abe-4687-8ab2-6373b73a20c3
5a6c5d23-a96d-4b49-9071-5a46ded24594,Supreme High Low Logo Rug,Aesthetic|Pet Friendly|Rugs|Child Friendly,"[{""name"": ""Aesthetic"", ""slug"": ""aesthetic"", ""color"": ""Red"", ""description"": ""Aesthetic""}, {""name"": ""Pet Friendly"", ""slug"": ""pet-friendly"", ""color"": ""Brown"", ""description"": ""Pet Friendly""}, {""name"": ""Rugs"", ""slug"": ""rugs"", ""color"": ""Black"", ""description"": ""Rugs""}, {""name"": ""Child Friendly"", ""slug"": ""child-friendly"", ""color"": ""Brown"", ""description"": ""Child Friendly""}]",0181774c-41c6-439d-8d53-75c3848e2a54,36879077-cf92-4b05-b351-5aa2b810ca02
bb96e726-d384-4ed6-96cf-78c366d68ffd,Naruto Uzumaki Hand Tufted Rug,Made in India|Handmade|Rugs,"[{""name"": ""Made in India"", ""slug"": ""Made-in-India"", ""color"": ""Blue"", ""description"": ""Made in India""}, {""name"": ""Handmade"", ""slug"": ""handmade"", ""color"": ""Brown"", ""description"": ""Handmade""}, {""name"": ""Rugs"", ""slug"": ""rugs"", ""color"": ""Black"", ""description"": ""Rugs""}]",0181774c-41c6-439d-8d53-75c3848e2a54,e363102f-0ede-4118-bdee-cd8c761232c9
91fa622a-75a9-4c31-b1db-4bc06ca5eefb,Michigan Black Calf Chisel Toe Wingtip Derby Shoe,Leather|Handmade,"[{""name"": ""Leather"", ""slug"": ""Leather"", ""color"": ""Brown"", ""description"": ""Leather""}, {""name"": ""Handmade"", ""slug"": ""handmade"", ""color"": ""Brown"", ""description"": ""Handmade""}]",20640a30-9228-4b69-91db-024c45920487,ace06170-4b61-43f9-a135-1a259f0d6cc7
2b0abb49-dc4b-4249-81f9-e4c783044534,The Minimalist Compression - BLOOD RED,High Comfort|Bodyfit,"[{""name"": ""High Comfort"", ""slug"": ""High-Comfort"", ""color"": ""White"", ""description"": ""High Comfort""}, {""name"": ""Bodyfit"", ""slug"": ""bodyfit"", ""color"": ""Purple"", ""description"": ""bodyfit""}]",ba4ed8a0-5dac-4390-bc61-9446e374ab3b,03619e15-8a24-42ba-ae0f-e3f2e9d0f5ad
fa177b2f-b638-47c3-8622-e5b3995a2d37,BALLARDE (Forest),Made in India|Unisex|Hand Made,"[{""name"": ""Made in India"", ""slug"": ""Made-in-India"", ""color"": ""Blue"", ""description"": ""Made in India""}, {""name"": ""Unisex"", ""slug"": ""unisex"", ""color"": ""black"", ""description"": ""Unisex""}, {""name"": ""Hand Made"", ""slug"": ""hand-made"", ""color"": ""blue"", ""description"": ""Hand Curated Products""}]",2744b95e-36ee-4abb-b896-225a7d22d728,48ccd874-b1cd-4805-b0cc-d6fa863b1212
fb66597a-b5d5-4769-92af-369e9063b80f,Choco Hazelnut (PACK OF 7),No Preservatives|Vegan|High Protein|No Sugar|Muscle Building,"[{""name"": ""No Preservatives"", ""slug"": ""No-Preservatives"", ""color"": ""Green"", ""description"": ""No Preservatives""}, {""name"": ""Vegan"", ""slug"": ""Vegan"", ""color"": ""Green"", ""description"": ""Vegan""}, {""name"": ""High Protein"", ""slug"": ""High-Protein"", ""color"": ""Red"", ""description"": ""High Protein""}, {""name"": ""No Sugar"", ""slug"": ""Sugarfree"", ""color"": ""Yellow"", ""description"": ""Sugarfree""}, {""name"": ""Muscle Building"", ""slug"": ""muscle-building"", ""color"": ""Black"", ""description"": ""Muscle Building""}]",36b291ec-3666-4da1-9f51-82fa2df373a5,18eeab5b-cff2-4cc7-8a1a-415ee54653a1
5d6b4b78-b049-4658-b4cf-cf36ad347fb1,Hell Forged Men’s Compression Jacket,High Comfort|Bodyfit,"[{""name"": ""High Comfort"", ""slug"": ""High-Comfort"", ""color"": ""White"", ""description"": ""High Comfort""}, {""name"": ""Bodyfit"", ""slug"": ""bodyfit"", ""color"": ""Purple"", ""description"": ""bodyfit""}]",ba4ed8a0-5dac-4390-bc61-9446e374ab3b,03619e15-8a24-42ba-ae0f-e3f2e9d0f5ad
f25a3172-5969-4c46-9771-744667febcab,ACID WASHED SWEATPANTS,Oversized fit|330 GSM,"[{""name"": ""Oversized fit"", ""slug"": ""oversized-fit"", ""color"": ""White"", ""description"": ""Oversized fit""}, {""name"": ""330 GSM"", ""slug"": ""330-gsm"", ""color"": ""Yellow"", ""description"": ""330 GSM""}]",c89321cf-e6f1-4f98-a0d9-beb4e54ed535,77b25ed0-28d3-4a7f-ad25-14cdea73fe35
db0cd789-3a60-4b03-80df-d9d36464936f,Heart Necklace,Non-Basic Bling,"[{""name"": ""Non-Basic Bling"", ""slug"": ""Non-Basic Bling"", ""color"": ""Pink"", ""description"": ""Non-Basic Bling""}]",eb232420-804d-4165-9cbe-8266ababcbee,4518fdd0-f929-440e-9288-e19c5f51e191
70867df2-d77a-40a6-b62d-1d749d0985cc,ASTRA FIDGET RING,Jewellery|Aesthetic,"[{""name"": ""Jewellery"", ""slug"": ""jewellery"", ""color"": ""Purple"", ""description"": ""Jewellery""}, {""name"": ""Aesthetic"", ""slug"": ""aesthetic"", ""color"": ""Red"", ""description"": ""Aesthetic""}]",eb232420-804d-4165-9cbe-8266ababcbee,add0588c-9141-496a-90c0-b2e3053342b2
1dfabed0-3fc3-494a-99bd-b9db8d39f37c,Pink Promise Charm Necklace,Non-Basic Bling,"[{""name"": ""Non-Basic Bling"", ""slug"": ""Non-Basic Bling"", ""color"": ""Pink"", ""description"": ""Non-Basic Bling""}]",eb232420-804d-4165-9cbe-8266ababcbee,4518fdd0-f929-440e-9288-e19c5f51e191
0a72ba93-2a66-4c0b-a6b5-2b093c36bf32,Kridha Red Sandalwood Body Lotion – Deep Hydration & Radiance for Glowing Skin,Skincare|Hyderation|Ayurveda,"[{""name"": ""Skincare"", ""slug"": ""skincare"", ""color"": ""Yellow"", ""description"": ""Skincare""}, {""name"": ""Hyderation"", ""slug"": ""hyderation"", ""color"": ""orange"", ""description"": ""Hyderation""}, {""name"": ""Ayurveda"", ""slug"": ""ayurveda"", ""color"": ""yellow"", ""description"": ""Ayurveda Products created from natural ingredients""}]",3142d0c8-1de1-408f-9ed9-45087b116967,4f7393ca-28d8-4506-a1fb-8939ee949ed4
ab0f3af9-106c-4f01-bf72-0d3aa5fc918c,Asahi -The Sun,Premium Ingredients |Unisex,"[{""name"": ""Premium Ingredients "", ""slug"": ""Premium-ingredients"", ""color"": ""Grey"", ""description"": ""Premium ingredients""}, {""name"": ""Unisex"", ""slug"": ""unisex"", ""color"": ""black"", ""description"": ""Unisex""}]",3142d0c8-1de1-408f-9ed9-45087b116967,597c3d41-2881-4d00-b8a2-53bf46a71bec
5c76ed44-4f94-49e0-afd0-e031a19e9f78,DIY Wine Making Kit [Make upto 50 Ltrs of wine],Shark Tank India|DIY Kit,"[{""name"": ""Shark Tank India"", ""slug"": ""shark-tank-india"", ""color"": ""blue"", ""description"": ""Shark Tank India""}, {""name"": ""DIY Kit"", ""slug"": ""DIY-Kit"", ""color"": ""Red"", ""description"": ""DIY Kit""}]",36b291ec-3666-4da1-9f51-82fa2df373a5,1cdaa326-02b3-4b53-a76b-38bf8f75ae68
063a5461-f280-42a8-89b4-e90a10b1ccfa,BLOND MIRROR,Aesthetic,"[{""name"": ""Aesthetic"", ""slug"": ""aesthetic"", ""color"": ""Red"", ""description"": ""Aesthetic""}]",0181774c-41c6-439d-8d53-75c3848e2a54,ede98d11-07c8-4a2c-a827-7e370f566e01
d2594806-09b1-42de-baed-837fcd8af3d6,Garuda Tech Tool Roll,Portable,"[{""name"": ""Portable"", ""slug"": ""Portable"", ""color"": ""Light Blue"", ""description"": ""Portable""}]",eb232420-804d-4165-9cbe-8266ababcbee,e3afc012-d098-4dc9-a98c-26d8b17225e1
98e03f25-eed0-4428-aa22-90177d89e5cd,Mario Block Rug,Aesthetic|Pet Friendly|Rugs|Child Friendly,"[{""name"": ""Aesthetic"", ""slug"": ""aesthetic"", ""color"": ""Red"", ""description"": ""Aesthetic""}, {""name"": ""Pet Friendly"", ""slug"": ""pet-friendly"", ""color"": ""Brown"", ""description"": ""Pet Friendly""}, {""name"": ""Rugs"", ""slug"": ""rugs"", ""color"": ""Black"", ""description"": ""Rugs""}, {""name"": ""Child Friendly"", ""slug"": ""child-friendly"", ""color"": ""Brown"", ""description"": ""Child Friendly""}]",a7d02d6f-c19e-4490-a4e9-702fcdfbe9cd,36879077-cf92-4b05-b351-5aa2b810ca02
51df7db0-fd7e-4708-b083-3265827c5f1a,India's Most Effective Portable Air Purifier (Sky Blue),Made in India|Immunity Booster|Air Purifier,"[{""name"": ""Made in India"", ""slug"": ""Made-in-India"", ""color"": ""Blue"", ""description"": ""Made in India""}, {""name"": ""Immunity Booster"", ""slug"": ""Immunity Booster"", ""color"": ""Green"", ""description"": ""Immunity Booster""}, {""name"": ""Air Purifier"", ""slug"": ""air-purifier"", ""color"": ""Blue"", ""description"": ""Air Purifier""}]",8045bd2c-d72c-42c8-9152-6cc6a8c62075,10a26ce8-92c3-4f6f-ae04-4c83a649e9cd
95fcfbea-f7b3-479c-a31e-ebfde9e556d1,Handmade Brown Suede Leather Belt,Leather|Handmade,"[{""name"": ""Leather"", ""slug"": ""Leather"", ""color"": ""Brown"", ""description"": ""Leather""}, {""name"": ""Handmade"", ""slug"": ""handmade"", ""color"": ""Brown"", ""description"": ""Handmade""}]",20640a30-9228-4b69-91db-024c45920487,ace06170-4b61-43f9-a135-1a259f0d6cc7
f630639c-0f83-498e-9635-ce6f9901a4ed,Hivado Light & Bright Sunscreen,UV Protection|SPF 50,"[{""name"": ""UV Protection"", ""slug"": ""UV Protection"", ""color"": ""Black"", ""description"": ""UV Protection""}, {""name"": ""SPF 50"", ""slug"": ""spf-50"", ""color"": ""Yellow"", ""description"": ""SPF 50""}]",3142d0c8-1de1-408f-9ed9-45087b116967,488db869-2abe-4687-8ab2-6373b73a20c3
500df2f6-c8a1-4af7-abba-52f021155594,Travel Series - Coffee Concentrate,Portable|Homegrown Brand|Specialty Graded Coffee,"[{""name"": ""Portable"", ""slug"": ""Portable"", ""color"": ""Light Blue"", ""description"": ""Portable""}, {""name"": ""Homegrown Brand"", ""slug"": ""family-business"", ""color"": ""blue"", ""description"": ""Homegrown Brand""}, {""name"": ""Specialty Graded Coffee"", ""slug"": ""Specialty-Graded-Coffee"", ""color"": ""Brown"", ""description"": ""Specialty Graded Coffee""}]",36b291ec-3666-4da1-9f51-82fa2df373a5,c1b0a502-afa6-48e4-a064-3f13549e05eb
a704283c-c246-47d4-84f2-8bd40db665cd,RUSTWOOD FLANNEL SHIRT,Oversized fit,"[{""name"": ""Oversized fit"", ""slug"": ""oversized-fit"", ""color"": ""White"", ""description"": ""Oversized fit""}]",c89321cf-e6f1-4f98-a0d9-beb4e54ed535,77b25ed0-28d3-4a7f-ad25-14cdea73fe35
0dc9fc0c-d519-4c72-8bff-0776358badee,Kaze -The Wind,Premium Ingredients |Unisex,"[{""name"": ""Premium Ingredients "", ""slug"": ""Premium-ingredients"", ""color"": ""Grey"", ""description"": ""Premium ingredients""}, {""name"": ""Unisex"", ""slug"": ""unisex"", ""color"": ""black"", ""description"": ""Unisex""}]",3142d0c8-1de1-408f-9ed9-45087b116967,597c3d41-2881-4d00-b8a2-53bf46a71bec
5bb3d43f-9e46-4896-9fe9-89781aff2574,DIY Cotton Candy Kit,DIY Kit,"[{""name"": ""DIY Kit"", ""slug"": ""DIY-Kit"", ""color"": ""Red"", ""description"": ""DIY Kit""}]",36b291ec-3666-4da1-9f51-82fa2df373a5,00ecd5f3-55e3-4574-8175-3a4c18a1dc1a
6708af04-aaae-4c59-8966-c8e1c67c239f,Brown Rush Starter Pack,Portable|Homegrown Brand|Specialty Graded Coffee,"[{""name"": ""Portable"", ""slug"": ""Portable"", ""color"": ""Light Blue"", ""description"": ""Portable""}, {""name"": ""Homegrown Brand"", ""slug"": ""family-business"", ""color"": ""blue"", ""description"": ""Homegrown Brand""}, {""name"": ""Specialty Graded Coffee"", ""slug"": ""Specialty-Graded-Coffee"", ""color"": ""Brown"", ""description"": ""Specialty Graded Coffee""}]",36b291ec-3666-4da1-9f51-82fa2df373a5,c1b0a502-afa6-48e4-a064-3f13549e05eb
269a7ddd-b120-4e0d-b715-96ef9d5866a7,India's Most Effective Portable Air Purifier (Moonlight Black),Made in India|Immunity Booster|Air Purifier,"[{""name"": ""Made in India"", ""slug"": ""Made-in-India"", ""color"": ""Blue"", ""description"": ""Made in India""}, {""name"": ""Immunity Booster"", ""slug"": ""Immunity Booster"", ""color"": ""Green"", ""description"": ""Immunity Booster""}, {""name"": ""Air Purifier"", ""slug"": ""air-purifier"", ""color"": ""Blue"", ""description"": ""Air Purifier""}]",8045bd2c-d72c-42c8-9152-6cc6a8c62075,10a26ce8-92c3-4f6f-ae04-4c83a649e9cd
d3d091d1-45d3-4667-b1b0-977d6f3218c9,POCKET CLUSTER HOBO BAG - Brown,Recycled Materials,"[{""name"": ""Recycled Materials"", ""slug"": ""recycled-materials"", ""color"": ""blue"", ""description"": ""Recycled Materials""}]",2744b95e-36ee-4abb-b896-225a7d22d728,bbba5e22-61f6-4581-bf09-5c131c65600e
d8bd8a60-93b7-460a-9904-8e04f8e6a85c,Almond Kulfi (PACK OF 7),No Preservatives|Vegan|High Protein|No Sugar|Muscle Building,"[{""name"": ""No Preservatives"", ""slug"": ""No-Preservatives"", ""color"": ""Green"", ""description"": ""No Preservatives""}, {""name"": ""Vegan"", ""slug"": ""Vegan"", ""color"": ""Green"", ""description"": ""Vegan""}, {""name"": ""High Protein"", ""slug"": ""High-Protein"", ""color"": ""Red"", ""description"": ""High Protein""}, {""name"": ""No Sugar"", ""slug"": ""Sugarfree"", ""color"": ""Yellow"", ""description"": ""Sugarfree""}, {""name"": ""Muscle Building"", ""slug"": ""muscle-building"", ""color"": ""Black"", ""description"": ""Muscle Building""}]",36b291ec-3666-4da1-9f51-82fa2df373a5,18eeab5b-cff2-4cc7-8a1a-415ee54653a1
855b5201-2f4a-468c-a562-0d77b2152c29,WORDSMITH – Fun Word Guessing Game,Mind Games,"[{""name"": ""Mind Games"", ""slug"": ""mind-games"", ""color"": ""Yellow"", ""description"": ""Mind Games""}]",a7d02d6f-c19e-4490-a4e9-702fcdfbe9cd,9dc85ca1-823d-41c7-bb2e-6b86f39c7327
